 #1)No	#2)log(U)	#3)log(n_H/cm^-3)	#4)log(Age/yr)	#5)NII[6548A]	 #6)EW_NII[6548A]	 #7)NII[6584A]	 #8)EW_NII[6584A]	 #9)SII[6716A]	 #10)EW_SII[6716A]	 #11)SII[6731A]	#12)EW_SII[6731A]	 #13)OI[6300A]	 #14)EW_OI[6300A]	 #15)OIII[4959A]	#16)EW_OIII[4959A]	#17)OIII[5007A]	#18)EW_OIII[5007A]	#19)Ha[6563A]	#20)EW_Ha[6563A]	#21)Hb[4861A]	#22)EW_Hb[4861A]	#23)HeII[4686A]	#24)EW_HeII[4686A]
                   21 -3.5	0.0   8.0000000000000000        1.9204290944960250E+026   6.5859068150614517E-011   5.6675880628352500E+026   2.0100501264739087E-010   2.0202181887906748E+027   7.0871853091248121E-010   1.4008714258915107E+027   4.9029545782815871E-010   7.1022879641453216E+023   2.2081584573954864E-013   1.2173018356175960E+019   2.3486120201195391E-018   3.6677377639686636E+019   7.5371937741866940E-018   3.9029975342049028E+034   1.4576161747320225E-002   2.2615087734016779E+034   5.1223886701741066E-003   4.9934220754346530E+022   8.6112619779258029E-015
                   22 -3.5	0.5   6.0000000000000000        4.2277453055932509E+039   252.41533116682345        1.2476960953862320E+040   742.03640887101142        1.6830957214305619E+040   1044.3346268920689        1.1617396606045803E+040   705.80706532104000        1.3807301743304702E+039   76.756403191947825        1.0401807588468846E+039   33.505287751326136        3.1340708926481549E+039   103.85921268404054        5.2857767457785425E+040   3508.5311993500422        1.7543200057843712E+040   548.32452322342829        3.6652940003651174E+036  0.10054423002492197     
                   23 -3.5	0.5   6.0999999046325684        3.9778759545324510E+039   223.32448816751830        1.1739544219550520E+040   603.91100933301686        1.5763448637740993E+040   917.14381207507711        1.0855535102685387E+040   633.84460673239039        1.1498765996312306E+039   60.147948482212769        7.7028463682117123E+038   22.769725488387483        2.3208722510802032E+039   70.977616305273671        5.5163426664771977E+040   3130.6461624462213        1.8266327336328632E+040   525.37266291187746        2.3694701177693055E+036   5.9522245838136818E-002
                   24 -3.5	0.5   6.1999998092651367        3.8372546302861732E+039   207.45056035637847        1.1324541269968858E+040   637.12770274326567        1.5101518492921541E+040   848.53427834382774        1.0423669162243960E+040   599.05907210701662        1.0351913128454864E+039   52.204640815359262        6.3536109590122053E+038   18.094290042523181        1.9099439340005646E+039   55.872669622977412        5.6107461329827964E+040   3135.2542677419601        1.8536196248276103E+040   509.02274280866379        1.1722510186845227E+036   2.7988451480609158E-002
                   25 -3.5	0.5   6.3000001907348633        3.4881240652276275E+039   179.29794940221163        1.0294183925056832E+040   522.23295839939976        1.3854534022094052E+040   744.25835017191605        9.5409566690949702E+039   494.23948607469839        8.4448496805355726E+038   40.172245114627984        4.4014109895725648E+038   11.669368686503010        1.3261477826501139E+039   36.204208396562422        5.6181318006191616E+040   3145.6903905334948        1.8517908057771072E+040   472.73521146353926        5.1593135638495814E+035   1.1369320812974110E-002
                   26 -3.5	0.5   6.4000000953674316        2.3476443291127473E+039   110.84345783330426        6.9283896050085538E+039   334.73572693407294        1.0083987564419406E+040   499.10278853431106        6.9443611925445492E+039   342.58213527250916        4.6949643772521303E+038   20.169916793093844        1.6392013438345328E+038   3.6529447899350487        4.9389235238274342E+038   11.357664607315154        4.9731585061789830E+040   2387.1316790959077        1.6241730555824069E+040   346.41330809327980        1.1685096449399066E+035   2.1417807236891019E-003
                   27 -3.5	0.5   6.5000000000000000        2.3567362259311318E+039   81.443124493055521        6.9552216947868683E+039   255.60906432602187        1.0430640503228988E+040   382.25421742534388        7.1830845348902598E+039   256.44478498410132        6.8756059304066394E+038   21.421486326159187        3.9931072732786847E+038   6.2103624780171209        1.2031256269610096E+039   19.442650438624696        3.9022130547172987E+040   1415.6098438039644        1.2802977359773117E+040   194.14380977105699        9.4256428013294043E+035   1.1641966636760506E-002
                   28 -3.5	0.5   6.5999999046325684        1.7960196152873164E+039   76.062923838780563        5.3004296599097486E+039   232.76758080312445        7.9306918497774534E+039   358.83726677041051        5.4740791867077897E+039   255.77806641937801        5.7320645906929827E+038   22.315688982467886        3.5835302553276854E+038   7.2766453980900314        1.0797198247155549E+039   22.831543009238050        2.7183856911301924E+040   1177.2504614034692        8.9394556787809899E+039   177.02194789420975        1.3314077343898218E+034   2.0590140587512087E-004
                   29 -3.5	0.5   6.6999998092651367        7.5189021610469958E+038   32.359054864747051        2.2138818185403000E+039   96.828328676188136        3.5493958211072238E+039   163.35253293817235        2.4442995828402672E+039   111.45830295685876        2.0613627965979166E+038   8.4456330829964195        1.1753154188288585E+038   2.8004108706165725        3.5412324372501860E+038   8.8217161425333170        1.4195622234758147E+040   627.11068992812136        4.6042026836573722E+039   107.66014693576973        2.2811530981219696E+034   4.2713537268687299E-004
                   30 -3.5	0.5   6.8000001907348633        1.6039844076689311E+038   6.1011398207842502        4.7336935833415736E+038   18.258690348643796        8.6736150238428244E+038   35.762300959453462        5.9593671437156921E+038   24.660016351508364        2.8196820666627608E+037   1.1065696173537407        1.0597419888532083E+037  0.30700472750211072        3.1930089964976986E+037  0.96427562355610597        5.3481076717721461E+039   206.18500682726878        1.7029431194381347E+039   49.272763457372633        1.5142589254528876E+033   3.7901880544239766E-005
                   31 -3.5	0.5   6.9000000953674316        1.5409690617195258E+037  0.73139337953600247        4.5477221129541049E+037   2.1755982077195966        1.0909225511107179E+038   5.7279928974816814        7.4609463898659031E+037   3.9598368070862358        2.5222836192316256E+036  0.12900294892388939        8.0499636520782795E+034   3.3318218232827978E-003   2.4254588978191220E+035   1.0376638221015755E-002   1.5732361582814387E+039   74.623637816468928        4.8617645142023609E+038   20.231814539600421        3.8796622530814522E+030   1.4570209052942913E-007
                   32 -3.5	0.5   7.0000000000000000        1.7455518382575440E+036  0.10742375120316604        5.1514886906901311E+036  0.31909377595845223        1.4485475327142356E+037  0.97138252365156907        9.9067852926404292E+036  0.66920657130710715        3.4192649206993772E+035   2.2247414310114736E-002   1.3581031318990921E+031   7.0135563286416902E-007   4.0825616413270411E+031   2.1887722546683230E-006   5.0691220828419750E+038   31.532970476613194        1.5238167768360713E+038   8.0198011350356992        6.0944251949346258E+026   2.8643905443974534E-011
                   33 -3.5	0.5   7.0999999046325684        1.7732440521322115E+035   1.3985570472643446E-002   5.2332142077838687E+035   4.1463528349442287E-002   1.6625262522864545E+036  0.13819626075232075        1.1344059919613848E+036   9.3856041376727248E-002   3.3248228592111092E+034   2.6799387647048313E-003   4.9747185121495128E+029   3.1588148558706207E-008   1.4954383431618610E+030   1.0013550111606913E-007   1.6702001247993342E+038   13.377415195190640        4.9632769770708022E+037   3.3087485630353539        1.2043938017250162E+026   7.0096237767784249E-012
                   34 -3.5	0.5   7.1999998092651367        3.4621847879309072E+034   3.7415167642955698E-003   1.0217631690565691E+035   1.1176360260132094E-002   3.2760479058555716E+035   3.6187043419030313E-002   2.2405273198665605E+035   2.4452367100400836E-002   4.8344852979958846E+033   4.9571002497753730E-004   3.0927886567566725E+028   2.1228864769560944E-009   9.2971586901136255E+028   6.8087297515206531E-009   5.1445837765704141E+037   5.8171239133184658        1.5429442838481936E+037   1.1551716248609678        1.9831257050663384E+025   1.2101494714763606E-012
                   35 -3.5	0.5   7.3000001907348633        5.7643729642975458E+033   7.3278093652957301E-004   1.7011870678181171E+034   2.2065673678697975E-003   5.5303430622404397E+034   7.1378183699604683E-003   3.7822660337282829E+034   4.8359111103609236E-003   6.2337886315353135E+032   7.2276742770489358E-005   1.9219941993151126E+025   1.3525874399034275E-012   5.7776612163500532E+025   4.3213367210985505E-012   1.8956234502866743E+037   2.5722536727334244        5.6722070146180168E+036  0.44056474887717706        1.2845531327144126E+024   7.8967547654784664E-014
                   36 -3.5	0.5   7.4000000953674316        9.1498478627732116E+032   1.4332642819397243E-004   2.7003115435209998E+033   4.3292127931177999E-004   8.8800185496012446E+033   1.4057171117935162E-003   6.0871481664328849E+033   9.5790907840829240E-004   7.4201703019962798E+031   1.0407984543036548E-005   7.9143248629771596E+023   6.5434409633192383E-014   2.3791064421897142E+024   2.0854646881957699E-013   9.1498478627732123E+036   1.5491400517231739        2.7568546730922203E+036  0.25535443850149192        3.3297672155395482E+023   2.3942010382133718E-014
                   37 -3.5	0.5   7.5000000000000000        1.2690412932745750E+032   2.1993755379958665E-005   3.7452063737325741E+032   6.6418565336079613E-005   1.2231388306353346E+033   2.1297890665859616E-004   8.4038008828545254E+032   1.4538829905068765E-004   7.0872173818413137E+030   1.0965690864794017E-006   1.5433902551227029E+023   1.4327700757842501E-014   4.6395488716316759E+023   4.5757910633157518E-014   4.0408781410130193E+036  0.75966260207006264        1.2690412932745751E+036  0.13415454928034876        8.5600392061972042E+022   6.9613008528960563E-015
                   38 -3.5	0.5   7.5999999046325684        1.8091030851709970E+031   3.5938523812448403E-006   5.3390417169472790E+031   1.0866036055499924E-005   1.7237064798742837E+032   3.4222773794949183E-005   1.1870344255889320E+032   2.3451745438588464E-005   6.6139866542975287E+029   1.1620924621156682E-007   4.8246222377008157E+022   5.0774523533065019E-015   1.4536615866614854E+023   1.6232572876968418E-014   1.8091030851710007E+036  0.39250468406755884        6.0878411835293565E+035   7.4172048917012151E-002   3.7623856928591937E+022   3.4760349188155499E-015
                   39 -3.5	0.5   7.6999998092651367        2.4660631745211045E+030   6.0441993132072614E-007   7.2778683941888907E+030   1.8289109982149660E-006   2.3334806180075611E+031   5.6933131301509431E-006   1.6143741615766905E+031   3.9268003711817182E-006   5.5847559303440943E+028   1.1964125112359293E-008   1.4223425356704017E+022   1.7827414402252111E-015   4.2855266284310754E+022   5.6942303711737353E-015   8.3753737787189739E+035  0.22549527718716941        3.0761265489792438E+035   4.5311694826245356E-002   2.3933388907297762E+022   2.6240600305521915E-015
                   40 -3.5	0.5   7.8000001907348633        2.4118594973603747E+029   6.1858112810760753E-008   7.1179020020328986E+029   1.8760242689286315E-007   2.2927251998162001E+030   5.8803196891599471E-007   1.5898348196570520E+030   4.0648606031714521E-007   3.0928011945345926E+027   7.0005525937959142E-010   3.4462914645558732E+021   4.6790246421289739E-016   1.0383696943808038E+022   1.5007853077642636E-015   3.4462914645558668E+035   9.7012945452011265E-002   1.4399652262064993E+035   2.3171599409847077E-002   1.9469374743076498E+022   2.3365547352117038E-015
                   41 -3.5	0.5   7.9000000953674316        1.5464834108309916E+028   4.4035676036604359E-009   4.5639961109309317E+028   1.3407640020018032E-008   1.4802847522032541E+029   4.2687178927552324E-008   1.0288338997371691E+029   2.9582216862697788E-008   1.0194014938481908E+026   2.6064559213380726E-011   6.7506449312449901E+020   1.0663719871062117E-016   2.0339733844982788E+021   3.4272252812652902E-016   1.2284154377557673E+035   3.8226328637627816E-002   6.0442896161727350E+034   1.1234662026001997E-002   2.3192377195792263E+022   3.2710667477029087E-015
                   42 -3.5	0.5   8.0000000000000000        1.1412959520361946E+027   3.9139527779483035E-010   3.3682031440062196E+027   1.1945570289410776E-009   1.0700357232874367E+028   3.7538229783294593E-009   7.4370084837348625E+027   2.6029023179928299E-009   4.8685347802980640E+024   1.5136666246870919E-012   2.5965594882281069E+020   5.0096949224708942E-017   7.8234493801889032E+020   1.6077172839428904E-016   3.9847242874835051E+034   1.4884285221044673E-002   2.3463796150259795E+034   5.3146238021698775E-003   5.5258396321151369E+022   9.5294273148353107E-015
                   43 -3.5	1.0   6.0000000000000000        4.3562100836454847E+039   261.37542312908585        1.2856087392151723E+040   777.18704980311031        1.7104438268800679E+040   1061.3824350507011        1.1915405207017448E+040   735.60017788531979        1.4161485629354891E+039   78.738122221637198        1.0942305001914316E+039   35.273310866697230        3.2969230889249763E+039   109.12352781854136        5.2736197966150173E+040   2950.7583320484091        1.7543200057843714E+040   548.08159388558670        3.6652940003651186E+036  0.10049053154101466     
                   44 -3.5	1.0   6.0999999046325684        4.1081967627473896E+039   228.82929356527259        1.2124148191181092E+040   679.93008170508199        1.6056513028436380E+040   933.84413208587489        1.1185392699773776E+040   640.90175710134440        1.1875481734872861E+039   61.773415493459225        8.1592687099965991E+038   24.256065164166117        2.4527384315896777E+039   74.962378737849292        5.5036554304113770E+040   2962.3215975679932        1.8266327336328637E+040   525.20249843057138        2.3694701177693061E+036   5.9506310310001191E-002
                   45 -3.5	1.0   6.1999998092651367        3.9812607176511472E+039   210.95198489908461        1.1749533363696494E+040   648.83080432892962        1.5453278046604820E+040   868.01330028983637        1.0740404028851464E+040   605.57534964593503        1.0691056354862897E+039   53.469907139804548        6.7456005273523980E+038   19.171987885948525        2.0324535025665857E+039   59.394609859966828        5.5978417749690760E+040   2967.9744362386741        1.8536196248276103E+040   508.53985643653738        1.1722510186845228E+036   2.7951912556468408E-002
                   46 -3.5	1.0   6.3000001907348633        3.6273705563438492E+039   186.35340797639248        1.0705129454419944E+040   554.11011493465969        1.4209929507076430E+040   762.72863489660119        9.8990136582744066E+039   523.02221532837109        8.7617715108673227E+038   41.737405261804390        4.7161968456119625E+038   12.494838213957607        1.4177247576124127E+039   38.647504853841568        5.6181318006191664E+040   2983.1355378938988        1.8517908057771072E+040   472.44085006711009        5.1474474719332780E+035   1.1335784059486154E-002
                   47 -3.5	1.0   6.4000000953674316        2.4753254180037271E+039   118.66610949000869        7.3052032126144386E+039   343.34825786841100        1.0486542020209208E+040   518.56833447759527        7.2884017114621421E+039   359.06655243252180        4.9389235238274342E+038   21.198803634201091        1.7973485326031738E+038   4.0024315433964759        5.4029668314220215E+038   12.411307392521552        4.9617205590144514E+040   2259.0499375299287        1.6241730555824069E+040   346.15492352935712        1.1685096449399066E+035   2.1404993160729999E-003
                   48 -3.5	1.0   6.5000000000000000        2.4564672447706138E+039   84.513572654884996        7.2495487977707859E+039   255.32470857218055        1.0722868437217511E+040   392.97864038061630        7.4526543181715578E+039   276.17086154687883        7.1008604461481520E+038   22.049785048208637        4.2984410739767874E+038   6.6858769281757349        1.2921441850725481E+039   20.875159483035258        3.8932382137406513E+040   1488.5677396061526        1.2802977359773120E+040   194.03102818106507        9.4256428013294058E+035   1.1636170089416982E-002
                   49 -3.5	1.0   6.5999999046325684        1.8634213862271262E+039   79.013605338229510        5.4993463882009704E+039   238.00443573515867        8.1154213938153562E+039   367.06576397290894        5.6404152161820353E+039   255.62123466369630        5.9062397957249016E+038   22.964203669850864        3.8309905043000875E+038   7.7945973687879322        1.1516249770570262E+039   24.356698538224165        2.7183856911301904E+040   1117.0785288703398        8.9394556787809923E+039   176.96712490258324        1.3314077343898220E+034   2.0579872303641845E-004
                   50 -3.5	1.0   6.6999998092651367        7.8732571028339043E+038   33.868211931509471        2.3235629005800110E+039   102.77599724101110        3.6572481900223564E+039   168.24875252001178        2.5418764275231535E+039   117.06776122149650        2.1436527412719608E+038   8.7794716510497199        1.2798363287215323E+038   3.0482905435532519        3.8472856590125109E+038   9.5798883507656694        1.4162973209619064E+040   606.99215202046628        4.6042026836573734E+039   107.63570369980731        2.2759065915853070E+034   4.2600724654844751E-004
                   51 -3.5	1.0   6.8000001907348633        1.7306137191621481E+038   6.5802215896897565        5.1074031757867580E+038   19.692929599147810        9.2087385356660327E+038   37.963873170087275        6.3855769414900624E+038   26.470377291209115        3.0143948712224522E+037   1.1832214821683231        1.2028186191704805E+037  0.34843926153286109        3.6157645474483984E+037   1.0917914533446342        5.3358073654569540E+039   202.07102153852583        1.7029431194381350E+039   49.242187596497111        1.5177496527876455E+033   3.7968153235537228E-005
                   52 -3.5	1.0   6.9000000953674316        1.7815331970932147E+037  0.84518749229863910        5.2576772088739577E+037   2.5164135553382390        1.2325198414693154E+038   6.4712994709116307        8.5269539860056989E+037   4.5301618899628595        2.8170458747987418E+036  0.14397534421363886        1.0204551443644866E+035   4.2230660757388684E-003   3.0746374973819225E+035   1.3152359818152529E-002   1.5732361582814390E+039   75.012202665203858        4.8617645142023616E+038   20.229336348401812        3.9427016934738172E+030   1.4797175023112307E-007
                   53 -3.5	1.0   7.0000000000000000        2.1278095352201289E+036  0.13085353081612730        6.2796111329303531E+036  0.38901649084153395        1.7216019691792639E+037   1.1543758887452653        1.1883182054972703E+037  0.80265529784998146        3.9439622621340788E+035   2.5677672474731926E-002   1.9766635356893347E+031   1.0209389479588976E-006   5.9556991408210165E+031   3.1944405414975767E-006   5.0691220828419758E+038   31.573381029944169        1.5238167768360715E+038   8.0209777367217914        6.2363825939558952E+026   2.9289071421286592E-011
                   54 -3.5	1.0   7.0999999046325684        2.3483807502755805E+035   1.8521675528755933E-002   6.9305629379390191E+035   5.4930549193486215E-002   2.1172323045578859E+036  0.17598442498137398        1.4613980105822569E+036  0.12092240718580835        4.0904257321705584E+034   3.2965367467154313E-003   8.6450699532082876E+029   5.4891045909532335E-008   2.5987739920902770E+030   1.7402457498638590E-007   1.6702001247993361E+038   13.400818306969525        4.9747185121495032E+037   3.3161904027192488        1.2381364575358175E+026   7.2056450274805653E-012
