   0.7200000E+01   0.8370787E+01   0.0000000E+00   0.1269763E+02   0.3075238E+00   0.3328669E+00   0.1755419E+02   0.1345431E-01   0.2268229E+01   0.1202034E+00   0.6210628E-02   0.1656402E+02   0.1011634E-02   0.5438649E+05   0.4572073E+05   0.1718825E+06   0.4625376E+06   0.5445334E+06   0.2046067E+03   0.3505805E-01   0.0000000E+00
   0.7300000E+01   0.1638030E+01   0.0000000E+00   0.5190088E+01   0.3040212E-01   0.3821079E-01   0.3918175E+01   0.5061395E-03   0.8609864E+00   0.7854847E-01   0.0000000E+00   0.1307839E+02   0.0000000E+00   0.5354461E+05   0.4577181E+05   0.1719111E+06   0.4625047E+06   0.5445329E+06   0.2022859E+03   0.1578456E-02   0.0000000E+00
   0.7400000E+01   0.0000000E+00   0.0000000E+00   0.1337727E+01   0.1463557E-01   0.2692269E-01   0.1229838E+01   0.0000000E+00   0.4113761E+00   0.2275290E-01   0.0000000E+00   0.1202767E+02   0.2574173E-05   0.5261380E+05   0.4581467E+05   0.1721171E+06   0.4623481E+06   0.5445331E+06   0.2277853E+03   0.6505303E-02   0.0000000E+00
   0.7500000E+01   0.0000000E+00   0.0000000E+00   0.3823549E+00   0.3081666E-01   0.1936664E-01   0.8150601E+00   0.0000000E+00   0.5464663E+00   0.4693674E-01   0.0000000E+00   0.2016851E+01   0.0000000E+00   0.5137480E+05   0.4585396E+05   0.1727049E+06   0.4618074E+06   0.5445332E+06   0.2588922E+03   0.5501058E-01   0.3299967E-02
   0.7600000E+01   0.0000000E+00   0.0000000E+00   0.9244724E-01   0.3245201E-03   0.1087029E-02   0.1279717E+00   0.3347100E-05   0.2069570E+00   0.9194145E-02   0.0000000E+00   0.8949758E+00   0.0000000E+00   0.4999628E+05   0.4588824E+05   0.1727694E+06   0.4618985E+06   0.5445333E+06   0.2968982E+03   0.5364293E-01   0.2301405E-01
   0.7700000E+01   0.0000000E+00   0.0000000E+00   0.3083976E+00   0.0000000E+00   0.1391240E-04   0.1043880E-01   0.1216292E-04   0.1285282E+01   0.4608640E-04   0.0000000E+00   0.1006239E+01   0.0000000E+00   0.4839951E+05   0.4610709E+05   0.1728120E+06   0.4618762E+06   0.5445335E+06   0.3245400E+03   0.2492635E+00   0.5670068E+01
   0.7800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3385773E-02   0.1647007E-02   0.1021414E+01   0.6270145E+00   0.0000000E+00   0.0000000E+00   0.6750535E+01   0.0000000E+00   0.4556501E+05   0.4715295E+05   0.1729863E+06   0.4620139E+06   0.5445330E+06   0.3769981E+03   0.2112934E+02   0.7069067E+02
   0.7900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2528758E+00   0.1296402E+00   0.0000000E+00   0.0000000E+00   0.6584187E+03   0.0000000E+00   0.4376260E+05   0.4725277E+05   0.1732295E+06   0.4619890E+06   0.5445672E+06   0.4210489E+03   0.2366509E+03   0.8197691E+02
   0.8000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4256521E+00   0.0000000E+00   0.0000000E+00   0.2018605E+04   0.0000000E+00   0.4156440E+05   0.4737923E+05   0.1734654E+06   0.4620036E+06   0.5445877E+06   0.4747893E+03   0.6440797E+03   0.3496232E+02
   0.8100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3334482E+04   0.0000000E+00   0.3864790E+05   0.4762370E+05   0.1739720E+06   0.4619480E+06   0.5445949E+06   0.5092827E+03   0.9950385E+03   0.3121671E+02
   0.8200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5189706E+04   0.0000000E+00   0.3609681E+05   0.4845167E+05   0.1742441E+06   0.4618418E+06   0.5445786E+06   0.7528601E+03   0.5030927E+03   0.1147882E+03
   0.8300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1727973E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3464677E+04   0.0000000E+00   0.3669514E+05   0.4931743E+05   0.1748751E+06   0.4617570E+06   0.5445978E+06   0.7334254E+03   0.1214067E+03   0.2672872E+02
   0.8400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2332814E+04   0.0000000E+00   0.3456726E+05   0.5181504E+05   0.1755338E+06   0.4617213E+06   0.5446317E+06   0.7802024E+03   0.2111627E+03   0.1682839E+02
   0.8500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1699374E+04   0.0000000E+00   0.2873112E+05   0.5785091E+05   0.1764512E+06   0.4617801E+06   0.5445872E+06   0.6893817E+03   0.1251168E+03   0.1126605E+02
   0.8600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1416870E+04   0.0000000E+00   0.2324164E+05   0.6326497E+05   0.1768121E+06   0.4624472E+06   0.5445858E+06   0.6818737E+03   0.5046245E+02   0.1616748E+02
   0.8700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9354522E+03   0.0000000E+00   0.2747503E+05   0.5783561E+05   0.1783948E+06   0.4630381E+06   0.5445418E+06   0.4588395E+03   0.2655276E+02   0.2203916E+02
   0.8800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7605568E+03   0.0000000E+00   0.3238768E+05   0.5210912E+05   0.1788506E+06   0.4634189E+06   0.5445334E+06   0.4453974E+03   0.3131988E+02   0.2768661E+01
   0.8900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3687023E+03   0.0000000E+00   0.3372630E+05   0.4550361E+05   0.1844703E+06   0.4635835E+06   0.5445337E+06   0.1940361E+03   0.7509232E+01   0.0000000E+00
   0.9000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3822776E+03   0.0000000E+00   0.1565095E+05   0.5508366E+05   0.1928741E+06   0.4638678E+06   0.5445332E+06   0.7113237E+02   0.7122664E+01   0.0000000E+00
   0.9100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3436459E+03   0.0000000E+00   0.1065158E+05   0.4598559E+05   0.2067005E+06   0.4637474E+06   0.5445328E+06   0.1994712E+02   0.3884591E+00   0.0000000E+00
   0.9200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3819802E+03   0.0000000E+00   0.8339295E+04   0.3417080E+05   0.2176318E+06   0.4641486E+06   0.5445334E+06   0.6688574E+01   0.0000000E+00   0.0000000E+00
   0.9300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2491026E+03   0.0000000E+00   0.6994397E+04   0.1784606E+05   0.2314584E+06   0.4646286E+06   0.5445331E+06   0.3659629E+01   0.0000000E+00   0.0000000E+00
   0.9400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2193694E+03   0.0000000E+00   0.5925906E+04   0.1166887E+05   0.2334166E+06   0.4649651E+06   0.5445338E+06   0.2413307E+00   0.0000000E+00   0.0000000E+00
   0.9500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1523246E+03   0.0000000E+00   0.4793385E+04   0.9282307E+04   0.2313540E+06   0.4652505E+06   0.5445335E+06   0.1635151E+00   0.0000000E+00   0.0000000E+00
   0.9600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1061084E+03   0.0000000E+00   0.4037026E+04   0.7343317E+04   0.2274362E+06   0.4673131E+06   0.5445330E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9154529E+02   0.0000000E+00   0.3200029E+04   0.6557529E+04   0.2040843E+06   0.4872955E+06   0.5445508E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7915346E+02   0.0000000E+00   0.2551516E+04   0.5109985E+04   0.1702659E+06   0.5175412E+06   0.5445468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5045470E+02   0.0000000E+00   0.2008242E+04   0.3744416E+04   0.1439373E+06   0.5279301E+06   0.5584521E+06   0.7275835E-01   0.0000000E+00   0.0000000E+00
   0.1000000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4356448E+02   0.0000000E+00   0.1278226E+04   0.2993960E+04   0.1217459E+06   0.5170991E+06   0.5870699E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1010000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4264886E+02   0.0000000E+00   0.1508364E+04   0.1951723E+04   0.1054269E+06   0.4959217E+06   0.6187635E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1020000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3860746E+02   0.0000000E+00   0.7282761E+03   0.1761340E+04   0.9624409E+05   0.4758194E+06   0.6442547E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1030000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2506871E+02   0.0000000E+00   0.1343388E+04   0.1849388E+04   0.8351212E+05   0.4489564E+06   0.6673031E+06   0.1535934E-01   0.0000000E+00   0.0000000E+00
   0.1040000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3311297E+02   0.0000000E+00   0.7375131E+03   0.1509082E+04   0.9379391E+05   0.4168711E+06   0.6825869E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1050000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2141202E+02   0.0000000E+00   0.3415207E+03   0.7554801E+03   0.8358266E+05   0.4118114E+06   0.6933121E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1060000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1985342E+02   0.0000000E+00   0.3044290E+03   0.5455995E+03   0.7580537E+05   0.4029572E+06   0.7062398E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1070000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9692123E+01   0.0000000E+00   0.1020041E+04   0.5817388E+03   0.6194619E+05   0.3923113E+06   0.7188500E+06   0.9143015E-02   0.0000000E+00   0.0000000E+00
   0.1080000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.8427968E-01   0.0000000E+00   0.2495351E+03   0.8942697E+03   0.2420139E+05   0.3513948E+06   0.7279355E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1090000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9584069E+01   0.0000000E+00   0.8115515E+02   0.8643455E+00   0.2477792E+05   0.3215007E+06   0.5963540E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1100000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1450347E+03   0.2096791E+03   0.2724173E+05   0.9074643E+05   0.9170351E+05   0.9137552E+02   0.0000000E+00   0.0000000E+00
