WL,F
4844.707519531249,5888936.5
4845.957519531249,5951538.5
4847.207519531249,5887884.0
4848.457519531249,5757604.0
4849.707519531249,5734380.5
4850.957519531249,5771928.0
4852.207519531249,5724705.0
4853.457519531249,5586285.5
4854.707519531249,5341977.0
4855.957519531249,5185115.0
4857.207519531249,5127686.0
4858.457519531249,4933341.0
4859.707519531249,4783051.0
4860.957519531249,6304989.0
4862.207519531249,11013542.0
4863.457519531249,12748702.0
4864.707519531249,8690193.0
4865.957519531249,5687214.0
4867.207519531249,5249250.5
4868.457519531249,5298004.0
4869.707519531249,5183580.0
4870.957519531249,4903786.0
4872.207519531249,4871888.0
4873.457519531249,5130386.5
4874.707519531249,5303497.5
4875.957519531249,5381726.5
4877.207519531249,5409311.0
4878.457519531249,5496343.0
4879.707519531249,5642955.5
4880.957519531249,5627243.5
4882.207519531249,5568554.0
4883.457519531249,5546548.5
4884.707519531249,5422092.0
4885.957519531249,5301366.0
4887.207519531249,5305630.5
4888.457519531249,5282509.0
4889.707519531249,5106105.5
4890.957519531249,4953582.0
4892.207519531249,5171448.0
4893.457519531249,5571051.0
4894.707519531249,5791187.0
4895.957519531249,5855926.0
4897.207519531249,5843266.0
4898.457519531249,5795603.5
4899.707519531249,5711360.0
4900.957519531249,5672857.5
4902.207519531249,5611246.0
4903.457519531249,5537075.0
4904.707519531249,5601320.5
4905.957519531249,5717615.0
4907.207519531249,5696725.0
4908.457519531249,5551507.0
4909.707519531249,5352413.0
4910.957519531249,5310473.5
4912.207519531249,5457912.0
4913.457519531249,5616627.0
4914.707519531249,5728121.0
4915.957519531249,5689603.5
4917.207519531249,5410971.0
4918.457519531249,5021885.5
4919.707519531249,4780814.0
4920.957519531249,4897367.0
4922.207519531249,5181546.0
4923.457519531249,5314767.0
4924.707519531249,5361216.5
4925.957519531249,5475761.0
4927.207519531249,5572112.0
4928.457519531249,5652611.0
4929.707519531249,5701120.0
4930.957519531249,5686987.0
4932.207519531249,5549223.0
4933.457519531249,5367939.5
4934.707519531249,5373470.5
4935.957519531249,5425337.0
4937.207519531249,5292839.5
4938.457519531249,5141921.0
4939.707519531249,5232652.5
4940.957519531249,5495259.5
4942.207519531249,5643858.0
4943.457519531249,5688381.0
4944.707519531249,5619248.5
4945.957519531249,5530138.0
4947.207519531249,5599094.0
4948.457519531249,5685538.0
4949.707519531249,5683946.0
4950.957519531249,5670967.0
4952.207519531249,5639243.5
4953.457519531249,5599091.5
4954.707519531249,5546312.0
4955.957519531249,5282911.0
4957.207519531249,5038322.5
4958.457519531249,5836981.0
4959.707519531249,8107646.0
4960.957519531249,9116750.0
4962.207519531249,7452729.5
4963.457519531249,5979503.0
4964.707519531249,5582849.0
4965.957519531249,5462718.5
4967.207519531249,5435430.0
4968.457519531249,5404969.5
4969.707519531249,5392839.0
4970.957519531249,5458710.0
4972.207519531249,5543588.0
4973.457519531249,5598983.0
4974.707519531249,5626755.0
4975.957519531249,5605108.0
4977.207519531249,5532652.0
4978.457519531249,5416466.0
4979.707519531249,5334996.0
4980.957519531249,5223313.0
4982.207519531249,4965649.0
4983.457519531249,4835786.0
4984.707519531249,4946911.5
4985.957519531249,5237935.0
4987.207519531249,5514366.0
4988.457519531249,5579619.0
4989.707519531249,5474802.5
4990.957519531249,5399560.5
4992.207519531249,5408914.0
4993.457519531249,5423422.5
4994.707519531249,5463355.5
4995.957519531249,5507596.0
4997.207519531249,5487496.0
4998.457519531249,5388926.0
4999.707519531249,5265902.5
5000.957519531249,5183282.0
5002.207519531249,5172639.0
5003.457519531249,5232786.5
5004.707519531249,5268956.5
5005.957519531249,6160966.0
5007.207519531249,10790882.0
5008.457519531249,15911292.0
5009.707519531249,13109197.0
5010.957519531249,7273502.0
5012.207519531249,5302548.5
5013.457519531249,4963038.0
5014.707519531249,4981029.5
5015.957519531249,5112054.0
5017.207519531249,5129014.5
5018.457519531249,5090214.5
5019.707519531249,5130991.0
5020.957519531249,5137713.5
5022.207519531249,5109433.0
5023.457519531249,5175739.5
5024.707519531249,5225334.0
5025.957519531249,5182506.5
5027.207519531249,5097485.5
5028.457519531249,5145882.5
5029.707519531249,5270495.0
5030.957519531249,5340351.0
5032.207519531249,5418251.0
5033.457519531249,5434266.0
5034.707519531249,5252356.0
5035.957519531249,5080886.0
5037.207519531249,5084824.0
5038.457519531249,5018579.0
5039.707519531249,4806728.0
5040.957519531249,4630159.5
5042.207519531249,4804924.5
5043.457519531249,5121426.5
5044.707519531249,5317157.0
5045.957519531249,5383816.0
5047.207519531249,5270328.5
5048.457519531249,5078573.5
5049.707519531249,5011928.0
5050.957519531249,5009150.5
5052.207519531249,5049727.0
5053.457519531249,5173534.5
5054.707519531249,5271804.5
5055.957519531249,5301151.0
5057.207519531249,5307059.5
5058.457519531249,5328644.0
5059.707519531249,5338854.0
5060.957519531249,5367891.0
5062.207519531249,5372912.0
5063.457519531249,5222924.0
5064.707519531249,5030002.0
5065.957519531249,5002252.5
5067.207519531249,5051380.0
5068.457519531249,5066021.0
5069.707519531249,5127642.0
5070.957519531249,5122012.0
5072.207519531249,5027752.0
5073.457519531249,5014285.0
5074.707519531249,5028172.0
5075.957519531249,5062165.0
5077.207519531249,5085394.0
5078.457519531249,4906296.0
5079.707519531249,4671033.0
5080.957519531249,4705407.5
5082.207519531249,4835638.0
5083.457519531249,4907875.0
5084.707519531249,5029435.5
5085.957519531249,5124241.0
5087.207519531249,5124700.0
5088.457519531249,5115518.5
5089.707519531249,5132287.0
5090.957519531249,5154031.0
5092.207519531249,5207907.0
5093.457519531249,5231479.0
5094.707519531249,5191813.0
5095.957519531249,5062202.0
5097.207519531249,4857019.0
5098.457519531249,4682735.0
5099.707519531249,4756433.0
5100.957519531249,4984351.0
5102.207519531249,5107154.0
5103.457519531249,5088327.0
5104.707519531249,5037751.5
5105.957519531249,4972480.0
5107.207519531249,4880403.5
5108.457519531249,4846764.5
5109.707519531249,4850781.0
5110.957519531249,4939562.5
5112.207519531249,5073199.5
5113.457519531249,5113603.5
5114.707519531249,5085320.0
5115.957519531249,5105599.5
5117.207519531249,5175286.0
5118.457519531249,5200499.0
5119.707519531249,5151384.0
5120.957519531249,5046643.0
5122.207519531249,4936134.5
5123.457519531249,4822147.0
5124.707519531249,4732045.0
5125.957519531249,4753051.0
5127.207519531249,4814701.0
5128.457519531249,4828584.0
5129.707519531249,4854792.0
5130.957519531249,4913683.0
5132.207519531249,4934483.5
5133.457519531249,4953775.5
5134.707519531249,5026691.0
5135.957519531249,5008647.0
5137.207519531249,4869909.0
5138.457519531249,4737482.5
5139.707519531249,4738287.0
5140.957519531249,4817941.5
5142.207519531249,4784448.0
5143.457519531249,4829147.0
5144.707519531249,4915726.0
5145.957519531249,4887465.5
5147.207519531249,4827626.0
5148.457519531249,4841099.5
5149.707519531249,4912928.5
5150.957519531249,4898481.5
5152.207519531249,4868948.0
5153.457519531249,4838843.0
5154.707519531249,4853795.0
5155.957519531249,4931065.0
5157.207519531249,5011887.5
5158.457519531249,5034874.0
5159.707519531249,5036917.0
5160.957519531249,4994433.0
5162.207519531249,4866135.0
5163.457519531249,4765927.0
5164.707519531249,4594118.0
5165.957519531249,4228148.5
5167.207519531249,3907545.5
5168.457519531249,3965110.8
5169.707519531249,4220405.0
5170.957519531249,4094498.8
5172.207519531249,3753133.5
5173.457519531249,3932191.5
5174.707519531249,4480619.5
5175.957519531249,4801212.0
5177.207519531249,4915058.0
5178.457519531249,4935510.5
5179.707519531249,4854992.5
5180.957519531249,4612908.0
5182.207519531249,4078800.2
5183.457519531249,3630567.5
5184.707519531249,3863090.5
5185.957519531249,4413957.0
5187.207519531249,4673226.5
5188.457519531249,4705052.0
5189.707519531249,4733712.5
5190.957519531249,4599181.5
5192.207519531249,4450117.0
5193.457519531249,4535646.0
5194.707519531249,4606670.5
5195.957519531249,4771874.0
5197.207519531249,5153292.0
5198.457519531249,5339439.0
5199.707519531249,5342019.0
5200.957519531249,5190789.0
5202.207519531249,4978050.0
5203.457519531249,4801907.5
5204.707519531249,4572028.5
5205.957519531249,4471774.0
5207.207519531249,4457730.0
5208.457519531249,4438793.5
5209.707519531249,4573024.0
5210.957519531249,4749619.5
5212.207519531249,4869586.0
5213.457519531249,4861783.0
5214.707519531249,4696032.5
5215.957519531249,4567888.5
5217.207519531249,4600570.5
5218.457519531249,4736608.0
5219.707519531249,4861663.0
5220.957519531249,4891947.0
5222.207519531249,4885578.0
5223.457519531249,4836232.0
5224.707519531249,4622489.5
5225.957519531249,4287650.5
5227.207519531249,4190385.5
5228.457519531249,4403837.0
5229.707519531249,4608393.0
5230.957519531249,4690746.0
5232.207519531249,4581506.0
5233.457519531249,4480037.0
5234.707519531249,4543169.0
5235.957519531249,4663287.0
5237.207519531249,4838470.0
5238.457519531249,4952422.5
5239.707519531249,4917969.0
5240.957519531249,4830770.0
5242.207519531249,4760967.5
5243.457519531249,4755016.0
5244.707519531249,4824167.5
5245.957519531249,4801514.0
5247.207519531249,4712600.5
5248.457519531249,4685040.5
5249.707519531249,4639396.0
5250.957519531249,4630381.5
5252.207519531249,4657682.0
5253.457519531249,4644366.0
5254.707519531249,4653023.0
5255.957519531249,4764503.0
5257.207519531249,4845289.5
5258.457519531249,4854067.5
5259.707519531249,4800042.5
5260.957519531249,4625974.0
5262.207519531249,4401132.5
5263.457519531249,4214275.0
5264.707519531249,4080814.0
5265.957519531249,4049349.0
5267.207519531249,4164202.0
5268.457519531249,4114947.5
5269.707519531249,3961791.5
5270.957519531249,4155495.0
5272.207519531249,4390673.0
5273.457519531249,4443358.0
5274.707519531249,4432742.0
5275.957519531249,4505336.0
5277.207519531249,4666427.0
5278.457519531249,4742645.5
5279.707519531249,4678646.5
5280.957519531249,4571789.0
5282.207519531249,4468004.5
5283.457519531249,4404563.0
5284.707519531249,4523798.0
5285.957519531249,4726621.0
5287.207519531249,4811478.5
5288.457519531249,4826317.0
5289.707519531249,4854931.0
5290.957519531249,4871307.0
5292.207519531249,4838675.5
5293.457519531249,4807559.5
5294.707519531249,4770237.0
5295.957519531249,4631841.0
5297.207519531249,4454532.0
5298.457519531249,4445915.0
5299.707519531249,4571912.0
5300.957519531249,4601729.5
5302.207519531249,4604232.0
5303.457519531249,4692253.0
5304.707519531249,4782076.0
5305.957519531249,4780458.0
5307.207519531249,4743869.0
5308.457519531249,4758818.5
5309.707519531249,4816686.0
5310.957519531249,4849771.0
5312.207519531249,4838224.0
5313.457519531249,4801947.5
5314.707519531249,4725516.0
5315.957519531249,4623135.0
5317.207519531249,4599223.0
5318.457519531249,4665484.0
5319.707519531249,4696993.5
5320.957519531249,4678724.5
5322.207519531249,4604971.0
5323.457519531249,4465541.0
5324.707519531249,4413199.0
5325.957519531249,4424273.5
5327.207519531249,4202427.0
5328.457519531249,4054085.0
5329.707519531249,4295780.5
5330.957519531249,4554933.5
5332.207519531249,4608895.5
5333.457519531249,4647901.5
5334.707519531249,4709849.0
5335.957519531249,4695893.5
5337.207519531249,4664364.0
5338.457519531249,4591145.5
5339.707519531249,4429500.5
5340.957519531249,4380952.0
5342.207519531249,4506680.0
5343.457519531249,4596875.5
5344.707519531249,4611098.0
5345.957519531249,4585943.0
5347.207519531249,4568506.5
5348.457519531249,4510739.0
5349.707519531249,4520204.0
5350.957519531249,4604121.0
5352.207519531249,4639862.0
5353.457519531249,4670319.0
5354.707519531249,4742934.0
5355.957519531249,4785465.0
5357.207519531249,4784505.0
5358.457519531249,4767765.0
5359.707519531249,4749653.5
5360.957519531249,4687699.5
5362.207519531249,4589403.5
5363.457519531249,4514765.0
5364.707519531249,4457831.5
5365.957519531249,4456347.5
5367.207519531249,4479680.0
5368.457519531249,4433236.0
5369.707519531249,4306807.0
5370.957519531249,4212221.0
5372.207519531249,4321860.5
5373.457519531249,4504296.0
5374.707519531249,4624889.5
5375.957519531249,4669830.0
5377.207519531249,4630669.5
5378.457519531249,4606295.0
5379.707519531249,4574999.5
5380.957519531249,4534076.0
5382.207519531249,4455043.0
5383.457519531249,4433376.0
5384.707519531249,4531780.0
5385.957519531249,4581913.0
5387.207519531249,4564892.5
5388.457519531249,4521023.0
5389.707519531249,4460325.0
5390.957519531249,4408966.5
5392.207519531249,4359153.0
5393.457519531249,4345451.0
5394.707519531249,4373960.5
5395.957519531249,4319327.5
5397.207519531249,4235581.5
5398.457519531249,4274364.0
5399.707519531249,4328082.0
5400.957519531249,4376173.5
5402.207519531249,4396139.0
5403.457519531249,4234487.5
5404.707519531249,4066945.0
5405.957519531249,4084467.5
5407.207519531249,4221206.0
5408.457519531249,4271666.5
5409.707519531249,4217480.5
5410.957519531249,4235145.5
5412.207519531249,4354307.0
5413.457519531249,4384490.0
5414.707519531249,4346614.5
5415.957519531249,4381312.0
5417.207519531249,4463655.0
5418.457519531249,4466642.5
5419.707519531249,4424696.0
5420.957519531249,4395807.0
5422.207519531249,4380242.5
5423.457519531249,4277786.5
5424.707519531249,4270182.5
5425.957519531249,4421032.5
5427.207519531249,4487147.0
5428.457519531249,4340829.0
5429.707519531249,4208771.5
5430.957519531249,4284427.0
5432.207519531249,4332256.0
5433.457519531249,4261439.0
5434.707519531249,4229094.5
5435.957519531249,4272607.0
5437.207519531249,4384117.0
5438.457519531249,4494488.0
5439.707519531249,4543175.0
5440.957519531249,4543826.5
5442.207519531249,4536337.0
5443.457519531249,4478643.5
5444.707519531249,4345907.0
5445.957519531249,4186716.5
5447.207519531249,4172339.8
5448.457519531249,4341842.0
5449.707519531249,4477383.0
5450.957519531249,4507650.5
5452.207519531249,4488469.5
5453.457519531249,4410659.0
5454.707519531249,4246747.0
5455.957519531249,4208004.0
5457.207519531249,4365756.0
5458.457519531249,4499580.0
5459.707519531249,4538519.0
5460.957519531249,4487763.0
5462.207519531249,4319208.5
5463.457519531249,4237054.5
5464.707519531249,4329869.0
5465.957519531249,4376560.0
5467.207519531249,4404159.0
5468.457519531249,4443288.5
5469.707519531249,4436496.5
5470.957519531249,4410334.5
5472.207519531249,4383487.0
5473.457519531249,4338902.5
5474.707519531249,4290842.0
5475.957519531249,4130406.0
5477.207519531249,4081563.5
5478.457519531249,4233510.0
5479.707519531249,4293234.0
5480.957519531249,4251411.5
5482.207519531249,4273414.0
5483.457519531249,4347514.0
5484.707519531249,4420236.5
5485.957519531249,4406448.0
5487.207519531249,4320627.0
5488.457519531249,4299389.0
5489.707519531249,4360078.0
5490.957519531249,4396971.5
5492.207519531249,4384972.0
5493.457519531249,4337899.0
5494.707519531249,4351101.0
5495.957519531249,4355427.5
5497.207519531249,4343816.5
5498.457519531249,4387642.5
5499.707519531249,4415694.0
5500.957519531249,4347611.0
5502.207519531249,4290354.0
5503.457519531249,4311226.0
5504.707519531249,4336667.5
5505.957519531249,4295335.5
5507.207519531249,4290966.0
5508.457519531249,4329632.0
5509.707519531249,4339835.5
5510.957519531249,4310925.5
5512.207519531249,4242990.5
5513.457519531249,4221729.0
5514.707519531249,4279035.0
5515.957519531249,4319978.5
5517.207519531249,4356960.0
5518.457519531249,4407817.0
5519.707519531249,4432255.5
5520.957519531249,4419078.0
5522.207519531249,4390551.5
5523.457519531249,4366969.0
5524.707519531249,4336094.0
5525.957519531249,4262590.0
5527.207519531249,4129712.8
5528.457519531249,4056820.8
5529.707519531249,4164878.0
5530.957519531249,4291321.0
5532.207519531249,4317774.5
5533.457519531249,4296142.0
5534.707519531249,4240270.5
5535.957519531249,4241392.0
5537.207519531249,4285361.0
5538.457519531249,4308867.0
5539.707519531249,4337717.5
5540.957519531249,4344906.5
5542.207519531249,4302311.5
5543.457519531249,4269103.0
5544.707519531249,4279724.0
5545.957519531249,4291073.0
5547.207519531249,4311707.0
5548.457519531249,4352738.5
5549.707519531249,4382790.0
5550.957519531249,4383076.0
5552.207519531249,4349646.0
5553.457519531249,4287612.5
5554.707519531249,4253068.0
5555.957519531249,4270581.5
5557.207519531249,4285166.5
5558.457519531249,4289817.0
5559.707519531249,4291062.0
5560.957519531249,4272673.0
5562.207519531249,4235544.0
5563.457519531249,4228007.5
5564.707519531249,4228514.0
5565.957519531249,4176110.0
5567.207519531249,4175945.2
5568.457519531249,4152188.0
5569.707519531249,4160366.0
5570.957519531249,4233925.0
5572.207519531249,4288079.0
5573.457519531249,5096590.0
5574.707519531249,12807600.0
5575.957519531249,46106224.0
5577.207519531249,66993868.0
5578.457519531249,35964852.0
5579.707519531249,8257728.0
5580.957519531249,4533828.0
5582.207519531249,4320949.0
5583.457519531249,4272171.0
5584.707519531249,4197664.0
5585.957519531249,4036566.5
5587.207519531249,3923103.8
5588.457519531249,3984985.5
5589.707519531249,4051334.0
5590.957519531249,4080112.5
5592.207519531249,4095065.8
5593.457519531249,4043077.8
5594.707519531249,4053609.0
5595.957519531249,4167324.5
5597.207519531249,4187885.8
5598.457519531249,4114654.0
5599.707519531249,4075136.8
5600.957519531249,4021999.2
5602.207519531249,3977963.0
5603.457519531249,4109343.0
5604.707519531249,4336761.0
5605.957519531249,4386565.5
5607.207519531249,4322225.0
5608.457519531249,4302506.0
5609.707519531249,4298761.5
5610.957519531249,4300017.0
5612.207519531249,4293727.0
5613.457519531249,4202168.5
5614.707519531249,3982727.8
5615.957519531249,3920434.2
5617.207519531249,4077097.5
5618.457519531249,4152530.2
5619.707519531249,4164424.0
5620.957519531249,4203889.0
5622.207519531249,4261676.0
5623.457519531249,4233725.0
5624.707519531249,4123674.2
5625.957519531249,4111032.0
5627.207519531249,4163402.5
5628.457519531249,4203963.0
5629.707519531249,4246208.0
5630.957519531249,4264221.5
5632.207519531249,4244319.0
5633.457519531249,4194898.0
5634.707519531249,4150242.0
5635.957519531249,4130249.2
5637.207519531249,4103713.2
5638.457519531249,4138009.8
5639.707519531249,4166859.8
5640.957519531249,4121009.0
5642.207519531249,4113393.5
5643.457519531249,4167944.0
5644.707519531249,4227914.0
5645.957519531249,4254971.0
5647.207519531249,4239566.0
5648.457519531249,4212442.0
5649.707519531249,4166882.0
5650.957519531249,4169463.2
5652.207519531249,4196431.0
5653.457519531249,4156925.2
5654.707519531249,4090975.0
5655.957519531249,4093794.5
5657.207519531249,4039444.0
5658.457519531249,3937002.0
5659.707519531249,3984911.0
5660.957519531249,4056051.8
5662.207519531249,4051732.0
5663.457519531249,4101694.8
5664.707519531249,4153384.5
5665.957519531249,4162652.0
5667.207519531249,4154907.5
5668.457519531249,4172896.8
5669.707519531249,4200305.5
5670.957519531249,4218727.0
5672.207519531249,4241217.0
5673.457519531249,4234827.5
5674.707519531249,4187599.5
5675.957519531249,4176384.5
5677.207519531249,4202185.5
5678.457519531249,4192732.0
5679.707519531249,4184984.0
5680.957519531249,4140505.5
5682.207519531249,4066859.0
5683.457519531249,4060707.0
5684.707519531249,4084406.5
5685.957519531249,4078315.0
5687.207519531249,4049842.0
5688.457519531249,4064886.0
5689.707519531249,4116020.0
5690.957519531249,4161902.8
5692.207519531249,4195291.5
5693.457519531249,4189755.0
5694.707519531249,4195140.0
5695.957519531249,4220511.5
5697.207519531249,4187831.0
5698.457519531249,4150762.2
5699.707519531249,4124247.0
5700.957519531249,4082680.8
5702.207519531249,4074893.8
5703.457519531249,4110090.8
5704.707519531249,4078608.0
5705.957519531249,4038342.2
5707.207519531249,3998728.0
5708.457519531249,3911007.2
5709.707519531249,3887892.0
5710.957519531249,3917446.5
5712.207519531249,3966487.2
5713.457519531249,4042458.2
5714.707519531249,4083064.5
5715.957519531249,4136724.2
5717.207519531249,4163088.5
5718.457519531249,4159075.2
5719.707519531249,4159652.5
5720.957519531249,4169734.8
5722.207519531249,4193617.0
5723.457519531249,4216467.5
5724.707519531249,4214834.0
5725.957519531249,4186416.5
5727.207519531249,4154872.8
5728.457519531249,4158476.0
5729.707519531249,4157038.0
5730.957519531249,4123144.0
5732.207519531249,4112428.5
5733.457519531249,4137828.0
5734.707519531249,4147984.8
5735.957519531249,4150575.8
5737.207519531249,4140476.5
5738.457519531249,4134067.5
5739.707519531249,4127222.8
5740.957519531249,4105500.8
5742.207519531249,4090323.0
5743.457519531249,4097986.8
5744.707519531249,4120413.2
5745.957519531249,4104943.5
5747.207519531249,4053978.8
5748.457519531249,4038443.0
5749.707519531249,4067935.0
5750.957519531249,4055328.5
5752.207519531249,3983657.0
5753.457519531249,3918552.5
5754.707519531249,3938159.0
5755.957519531249,4039439.8
5757.207519531249,4110681.5
5758.457519531249,4102775.5
5759.707519531249,4048615.2
5760.957519531249,3978821.5
5762.207519531249,3921568.8
5763.457519531249,3955781.0
5764.707519531249,4054078.5
5765.957519531249,4096876.0
5767.207519531249,4109897.5
5768.457519531249,4107285.0
5769.707519531249,4093207.2
5770.957519531249,4070407.0
5772.207519531249,4035521.2
5773.457519531249,4010628.0
5774.707519531249,3991807.0
5775.957519531249,4019452.0
5777.207519531249,4055470.8
5778.457519531249,4030816.0
5779.707519531249,3961852.0
5780.957519531249,3879862.2
5782.207519531249,3856843.0
5783.457519531249,3857153.0
5784.707519531249,3842418.2
5785.957519531249,3870411.2
5787.207519531249,3935323.0
5788.457519531249,3968598.8
5789.707519531249,3976807.2
5790.957519531249,3955806.5
5792.207519531249,3946017.0
5793.457519531249,3964715.2
5794.707519531249,4009027.2
5795.957519531249,4020520.0
5797.207519531249,3982976.2
5798.457519531249,3968683.5
5799.707519531249,4008686.0
5800.957519531249,4040894.5
5802.207519531249,4064194.5
5803.457519531249,4025299.0
5804.707519531249,3974383.8
5805.957519531249,3963281.0
5807.207519531249,3994791.2
5808.457519531249,4015416.5
5809.707519531249,4017674.0
5810.957519531249,4027690.8
5812.207519531249,4034887.8
5813.457519531249,4030969.8
5814.707519531249,4000793.8
5815.957519531249,3959191.2
5817.207519531249,3975279.0
5818.457519531249,4038073.8
5819.707519531249,4061997.5
5820.957519531249,4070577.5
5822.207519531249,4063878.0
5823.457519531249,4063746.5
5824.707519531249,4062860.2
5825.957519531249,4054567.5
5827.207519531249,4041377.0
5828.457519531249,4029991.8
5829.707519531249,4028363.2
5830.957519531249,4031943.0
5832.207519531249,4031805.0
5833.457519531249,4026745.5
5834.707519531249,4011176.5
5835.957519531249,4011096.2
5837.207519531249,4012382.5
5838.457519531249,4001634.8
5839.707519531249,4014826.5
5840.957519531249,4028266.0
5842.207519531249,4035971.5
5843.457519531249,4033687.8
5844.707519531249,4017088.0
5845.957519531249,3994595.0
5847.207519531249,3965371.2
5848.457519531249,3960489.2
5849.707519531249,3973530.5
5850.957519531249,3964443.0
5852.207519531249,3936796.8
5853.457519531249,3905340.0
5854.707519531249,3885106.0
5855.957519531249,3843098.0
5857.207519531249,3786544.0
5858.457519531249,3794402.5
5859.707519531249,3853949.8
5860.957519531249,3886827.0
5862.207519531249,3887133.0
5863.457519531249,3912418.5
5864.707519531249,3938868.0
5865.957519531249,3906333.2
5867.207519531249,3869704.8
5868.457519531249,3882747.2
5869.707519531249,3936375.0
5870.957519531249,3987459.5
5872.207519531249,4019559.8
5873.457519531249,4002950.5
5874.707519531249,4007793.0
5875.957519531249,4254766.0
5877.207519531249,4821977.0
5878.457519531249,4838535.0
5879.707519531249,4267892.5
5880.957519531249,4008403.0
5882.207519531249,3962579.5
5883.457519531249,3924119.5
5884.707519531249,3951248.5
5885.957519531249,4060549.0
5887.207519531249,4873988.0
5888.457519531249,9004008.0
5889.707519531249,12450688.0
5890.957519531249,8725484.0
5892.207519531249,4498718.0
5893.457519531249,4386169.0
5894.707519531249,7100694.5
5895.957519531249,8451832.0
5897.207519531249,5895808.5
5898.457519531249,4053848.0
5899.707519531249,3884578.8
5900.957519531249,3909759.5
5902.207519531249,3909412.2
5903.457519531249,3926661.8
5904.707519531249,3958937.5
5905.957519531249,4006869.5
5907.207519531249,4009490.0
5908.457519531249,3961785.5
5909.707519531249,3937870.5
5910.957519531249,3943685.0
5912.207519531249,3951932.2
5913.457519531249,3903141.2
5914.707519531249,3868499.5
5915.957519531249,3879058.0
5917.207519531249,3904539.8
5918.457519531249,3920613.8
5919.707519531249,3944743.5
5920.957519531249,3962208.5
5922.207519531249,3949198.8
5923.457519531249,3891514.0
5924.707519531249,3884961.5
5925.957519531249,3940171.8
5927.207519531249,3937167.5
5928.457519531249,3888938.0
5929.707519531249,3834952.8
5930.957519531249,3817030.0
5932.207519531249,3838383.0
5933.457519531249,3885569.5
5934.707519531249,3913690.5
5935.957519531249,3931695.5
5937.207519531249,3942900.0
5938.457519531249,3943291.5
5939.707519531249,3926875.5
5940.957519531249,3887560.5
5942.207519531249,3868473.0
5943.457519531249,3889504.0
5944.707519531249,3865276.8
5945.957519531249,3826940.8
5947.207519531249,3829476.0
5948.457519531249,3823103.0
5949.707519531249,3831303.8
5950.957519531249,3905100.0
5952.207519531249,3927521.0
5953.457519531249,3830694.0
5954.707519531249,3810938.0
5955.957519531249,3873242.0
5957.207519531249,3871546.8
5958.457519531249,3884370.0
5959.707519531249,3915872.0
5960.957519531249,3942209.5
5962.207519531249,3946867.0
5963.457519531249,3947830.5
5964.707519531249,3934585.8
5965.957519531249,3911135.2
5967.207519531249,3908186.8
5968.457519531249,3936503.5
5969.707519531249,3976488.0
5970.957519531249,3954105.0
5972.207519531249,3923539.5
5973.457519531249,3917180.2
5974.707519531249,3871535.0
5975.957519531249,3765724.8
5977.207519531249,3700710.0
5978.457519531249,3777202.0
5979.707519531249,3892654.0
5980.957519531249,3926302.2
5982.207519531249,3885368.0
5983.457519531249,3810742.0
5984.707519531249,3775415.0
5985.957519531249,3780013.2
5987.207519531249,3801121.5
5988.457519531249,3837886.5
5989.707519531249,3853824.5
5990.957519531249,3839514.0
5992.207519531249,3830672.0
5993.457519531249,3842876.0
5994.707519531249,3849596.8
5995.957519531249,3841956.5
5997.207519531249,3828531.0
